ResponseId,CHECK,SM_VOLUME,SM_FREQ1,SM_FREQ2,SM_FREQ3,SM_FREQ4,SM_FREQ5,SM_FREQ6,SM_FREQ7,SM_FREQ8,SM_FREQ9,SM_FREQ10,SM_FREQ11,NSMCS_1,NSMCS_2,NSMCS_3,NSMCS_4,NSMCS_5,NSMCS_6,PSQI1,PSQI3,PSQI2,PSQI4,PSQI5_1,PSQI5_2,PSQI5_3,PSQI5_4,PSQI5_5,PSQI5_6,PSQI5_7,PSQI5_8,PSQI5_9,PSQI5_10,PSQI6,PSQI7,PSQI8,PSQI9,ISI1,ISI2,ISI3,ISI4,ISI5,ISI6,ISI7,PSA1,PSA2,PSA3,PSA4,PSA5,PSA6,PSA7,PSA8,PSA9,PSA10,PSA11,PSA12,PSA13,PSA14,PSA15,PSA16,EMOINVEST_1,EMOINVEST_2,EMOINVEST_3,EMOINVEST_4,EMOINVEST_5,EMOINVEST_6,EMOINVEST_7,EMOINVEST_8,EMOINVEST_9,EMOINVEST_10,AGE,GENDER,MALE,NONBIN,RACE_WHITE,RACE_BLACK,RACE_LATIN,RACE_ASIAN,RACE_AIAN,RACE_NHOPI,RACE_MULTI,RACE_OTHER,EDUC,psaTOT,isiTOT,eminvTOT,nscmsTOT,smfreqTOT,PSQI_Quality,PSQI_Latc1,PSQI_Latc2,PSQI_Latsum,PSQI_Latency,PSQI_Duration,PSQI_TIB,PSQI_TIB2,PSQI_DUR,PSQI_EffRaw,PSQI_Efficiency,PSQI_Distraw,PSQI_Disturbance,PSQI_Medication,PSQI_DayRaw,PSQI_Dysfunction,PSQI_TotScore
R_7JF2WPoD3wRHoSE,2,4,7,7,7,6,7,5,4,5,6,1,6,6,5,4,5,5,4,44,13,30,17,3,2,2,1,1,2,2,1,1,3,3,3,4,2,4,5,2,2,2,2,3,4,4,5,4,3,4,4,4,5,4,4,3,2,2,3,3,5,5,3,5,6,4,5,4,4,4,29,1,1,0,1,0,0,0,0,0,0,0,6,3.625,13,4.5,4.83333333333333,5.54545454545455,1,1,2,3,2,0,8.5,8.5,8,.941176470588235,0,6,1,2,5,3,9
R_1FILIurEmqpkLDz,2,4,6,6,6,6,6,5,6,5,6,6,6,6,6,6,4,6,6,1,15,15,6,3,4,3,3,3,4,2,3,3,2,3,3,4,3,5,4,4,3,5,4,4,5,4,5,4,5,4,5,4,4,5,4,5,4,5,4,5,6,6,6,5,6,6,5,1,5,5,22,1,1,0,1,0,0,0,0,0,0,0,5,4.5,22,5.1,5.66666666666667,5.81818181818182,2,0,2,2,1,3,31,7,2.5,.357142857142857,3,18,2,2,5,3,16
R_5TXftyAmnWzYIP2,2,3,2,6,3,3,3,2,2,2,2,1,1,5,5,5,6,5,5,7,19,30,13,3,3,4,3,3,2,4,2,3,3,3,3,1,2,2,4,2,2,4,4,4,3,3,2,2,2,4,2,3,3,4,3,5,3,1,4,3,3,2,1,5,4,3,3,3,5,4,26,1,1,0,1,0,0,0,0,0,0,0,3,2.9375,15,3.3,5.16666666666667,2.45454545454545,1,1,2,3,2,1,30,6,6,1,0,18,2,2,2,1,9
R_5DUAMXoYC14CbmK,2,4,7,4,7,4,1,1,1,1,1,1,7,4,4,4,3,4,3,4,6,121,5,3,2,3,3,3,3,2,2,2,1,1,4,1,1,2,4,2,5,1,2,2,1,3,2,5,4,3,3,3,3,3,3,4,2,1,2,2,2,4,4,4,4,4,2,2,2,5,20,1,1,0,1,0,0,0,0,0,0,0,2,2.75,11,3.3,3.66666666666667,3.18181818181818,0,3,2,5,3,3,25,1,2,2,0,12,2,0,3,2,10
R_3f2CBCK3XEYhAPv,2,2,5,3,1,4,5,1,2,2,3,1,6,5,4,5,4,6,4,1,16,67,18,3,3,2,4,2,3,4,3,3,3,3,2,3,2,3,4,2,2,3,2,3,3,2,4,4,3,3,3,4,3,3,4,3,4,3,4,4,5,4,6,5,4,5,5,6,5,6,30,1,1,0,1,0,0,0,0,0,0,0,2,3.375,12,5.1,4.66666666666667,3,1,3,2,5,3,0,31.5,7.5,8.5,1.13333333333333,0,18,2,2,3,2,10
R_5qrySm7yWpEgpxa,2,3,3,4,3,3,4,5,6,6,7,5,5,4,5,4,3,3,3,6,8,45,10,3,3,2,2,1,2,3,3,3,3,3,3,2,3,2,4,3,2,3,4,4,2,3,3,3,4,3,2,3,3,4,4,5,4,2,3,3,2,3,3,2,2,2,1,3,4,3,28,1,1,0,0,0,0,1,0,0,0,0,1,3.1875,15,2.5,3.66666666666667,4.63636363636364,2,2,2,4,2,3,25,1,4.5,4.5,0,13,2,2,3,2,13
R_3t1IY76hiogOek1,2,3,1,2,3,5,1,1,1,1,1,1,7,3,2,2,2,1,2,45,12,20,15,3,1,2,3,2,4,2,1,1,3,1,4,3,3,2,1,1,3,2,3,2,2,4,4,4,3,3,4,5,1,3,5,4,2,4,2,1,3,5,3,2,2,3,4,2,2,5,22,1,1,0,1,0,0,0,0,0,0,0,3,3.1875,7,3.1,2,2.18181818181818,2,1,2,3,2,0,7.5,7.5,7,.933333333333333,0,10,2,0,5,3,9
R_1zGQvaDutElBvWd,2,4,4,7,6,3,2,6,6,3,2,1,4,2,2,5,3,5,3,4,12,30,11,3,3,3,1,1,4,1,2,2,1,1,1,3,2,3,3,3,3,3,1,1,1,2,2,2,3,2,2,2,2,2,1,1,3,2,1,3,1,1,1,1,1,1,2,5,4,3,26,1,1,0,1,0,0,0,0,0,0,0,4,1.9375,10,2,3.33333333333333,4,1,1,2,3,2,2,28,4,5,1.25,0,9,1,0,2,1,7
R_6NP0aHbFb8yLzxf,2,3,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,1,2,29,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,3,3,3,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,24,1,1,0,1,0,0,0,0,0,0,0,5,5,18,6,6,5,0,1,3,4,2,3,24.5,.5,1.5,3,0,27,3,3,6,3,14
R_6onlUSZsDfJg27j,2,3,4,5,6,6,5,6,5,5,6,6,7,5,5,4,4,3,5,7,10,36,4,3,3,3,3,3,3,4,3,3,3,2,2,4,1,4,4,2,1,4,4,5,2,5,4,4,4,3,3,3,3,3,4,4,3,1,3,3,4,4,4,3,2,4,5,5,4,4,25,1,1,0,0,1,0,0,0,0,0,0,5,3.25,17,3.9,4.33333333333333,5.54545454545455,0,2,2,4,2,3,25.5,1.5,1.5,1,0,19,3,1,4,2,11
R_7mgXPfspAkYiH2W,2,3,7,7,7,7,6,5,1,1,2,1,5,6,6,6,6,6,6,7,7,10,5,3,3,3,3,3,3,3,3,3,1,2,2,1,2,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,30,1,1,0,0,1,0,0,0,0,0,0,5,5,14,6,6,4.45454545454545,1,0,2,2,1,3,24,24,2,.0833333333333333,3,16,2,1,1,1,12
R_3d6m8BTOp1AE377,2,2,7,7,4,3,7,1,5,3,4,1,6,3,4,2,2,1,3,45,15,30,15,3,3,4,1,1,3,2,2,3,1,3,1,2,2,1,2,3,1,3,2,3,2,3,4,3,3,5,3,2,3,1,3,3,2,3,1,3,4,5,2,1,2,4,5,3,2,2,26,1,1,0,0,1,0,0,0,0,0,0,2,2.75,8,3,2.5,4.36363636363636,1,1,2,3,2,0,9,9,7,.777777777777778,1,11,2,2,1,1,9
R_12nbvAG8WREHz4v,2,3,6,5,5,7,5,3,1,1,4,5,4,2,4,4,5,5,6,1,14,15,6,2,3,4,3,4,4,2,1,4,4,3,3,2,2,2,3,3,2,1,4,2,3,4,3,3,4,3,3,3,3,4,2,3,3,3,4,2,4,4,4,6,4,3,3,3,3,3,20,1,1,0,0,1,0,0,0,0,0,0,2,3.125,10,3.7,4.33333333333333,4.18181818181818,1,0,1,1,1,3,30.5,6.5,2.5,.384615384615385,3,20,3,2,3,2,15
R_3NDlq2NOdJE01my,1,2,2,1,1,1,1,1,2,2,1,1,1,6,6,6,6,6,6,4,7,20,6,4,4,2,2,4,4,2,4,4,4,4,4,4,2,5,5,5,5,5,4,2,5,1,4,5,1,5,1,5,2,5,5,2,5,5,2,5,6,6,4,6,6,5,5,6,1,1,30,1,1,0,0,1,0,0,0,0,0,0,3,3.625,24,4.6,6,1.27272727272727,1,1,3,4,2,3,25.5,1.5,2.5,1.66666666666667,0,21,3,3,6,3,15
R_5CfEVnY6XZiYhVo,2,3,4,3,1,3,1,2,1,1,4,1,1,3,3,4,1,3,1,44,12,10,17,2,3,3,1,1,2,3,1,1,1,1,2,1,1,2,1,1,2,2,1,1,2,3,2,3,3,2,2,2,1,3,2,1,2,2,2,1,2,2,2,2,1,1,3,3,2,3,30,1,1,0,0,0,1,0,0,0,0,0,2,2.0625,3,2.1,2.5,2,0,0,1,1,1,0,8,8,8,1,0,7,1,0,1,1,3
R_3X7CVdppOfr8Xa5,2,4,7,7,6,7,7,7,6,5,5,1,5,2,3,5,4,3,5,7,24,6,3,2,3,3,1,3,4,2,2,2,2,1,1,3,1,2,4,3,3,2,2,1,1,4,4,1,2,3,2,4,2,3,3,2,1,2,2,1,3,3,5,2,3,4,6,3,2,3,24,1,1,0,0,1,0,0,0,0,0,0,2,2.3125,10,3.4,3.66666666666667,5.72727272727273,0,0,1,1,1,3,32.5,8.5,1,.117647058823529,3,13,2,0,2,1,10
R_6Qs79s5U1YQhabe,2,3,7,7,7,7,7,2,1,2,7,1,5,6,6,6,6,6,6,5,24,100,13,4,4,3,3,4,3,3,4,4,1,1,3,4,4,5,3,3,5,4,5,5,5,5,5,5,3,5,5,2,4,5,3,4,3,4,3,5,5,4,5,5,3,4,4,2,6,6,30,1,1,0,1,0,0,0,0,0,0,0,5,4.125,23,4.4,6,4.81818181818182,3,3,3,6,3,1,33.5,9.5,6,.631578947368421,3,20,3,0,5,3,16
R_5zSDxgDIeT7rMNU,2,4,2,2,2,4,5,6,7,6,6,7,5,4,4,4,4,2,3,7,11,30,5,2,3,3,2,3,3,3,2,3,2,2,3,1,3,3,4,5,4,3,3,2,5,3,3,3,2,1,1,4,2,2,2,2,3,2,1,2,2,2,4,3,2,4,3,2,3,3,21,1,1,0,0,0,0,1,0,0,0,0,5,2.375,17,2.8,3.5,4.72727272727273,2,1,1,2,1,3,26,2,2,1,0,15,2,1,2,1,10
R_1IQvPLxogMFqPdi,2,4,4,5,5,5,6,6,1,1,3,1,5,5,4,5,3,4,5,8,18,30,9,2,4,4,2,1,1,4,1,2,1,1,1,1,1,4,4,4,4,3,4,3,2,4,5,5,4,5,4,4,4,5,4,4,4,4,4,3,5,5,4,4,5,4,5,5,5,5,23,1,1,0,1,0,0,0,0,0,0,0,5,4.0625,19,4.7,4.33333333333333,3.81818181818182,0,1,1,2,1,3,29,5,4,.8,1,11,2,0,0,0,7
R_7zM8pfmnoysGM2q,2,3,7,7,2,7,1,1,1,2,2,2,5,4,4,4,4,5,5,6,16,5,13,4,4,4,3,1,4,4,3,3,3,3,1,1,3,3,3,3,3,2,2,3,4,3,2,4,4,2,2,2,3,2,4,3,4,2,2,2,3,4,2,2,4,4,3,1,2,3,30,1,1,0,0,1,0,0,0,0,0,0,4,2.8125,12,2.8,4.33333333333333,3.36363636363636,2,0,3,3,2,1,29,5,6,1.2,0,20,3,2,0,0,10
R_11voJUOymJQW0Ly,2,4,6,5,6,5,6,6,6,7,6,6,6,6,5,5,5,5,5,46,14,8,17,3,3,2,3,3,3,2,3,3,3,3,4,3,1,4,3,4,2,5,4,4,4,4,3,4,4,3,4,4,3,4,3,4,4,3,4,3,5,5,4,5,5,5,4,5,4,5,20,1,1,0,1,0,0,0,0,0,0,0,4,3.625,19,4.7,5.16666666666667,5.90909090909091,0,0,2,2,1,0,8,8,8,1,0,16,2,2,5,3,8
R_7PXmOb9DHUx09yI,2,4,2,7,2,6,7,1,1,1,2,1,7,4,6,3,5,5,5,8,8,20,15,3,3,2,3,3,4,4,3,4,1,2,3,3,3,5,4,5,3,2,1,3,4,5,3,3,3,1,2,3,2,5,4,4,3,3,2,2,4,4,5,5,5,2,3,5,5,4,23,1,1,0,1,0,0,0,0,0,0,0,4,3.0625,16,4.2,4.66666666666667,3.36363636363636,2,1,2,3,2,0,24,24,7,.291666666666667,3,18,2,1,4,2,12
R_1KBZYivSrWanoc3,2,2,5,6,5,7,7,6,6,3,6,1,7,6,6,6,6,6,6,44,13,30,16,4,3,2,3,3,4,2,4,4,1,2,2,3,2,3,3,4,3,3,3,3,4,5,5,5,5,5,5,3,2,5,2,2,3,2,2,3,2,2,3,3,2,4,4,6,6,4,20,1,1,0,1,0,0,0,0,0,0,0,3,3.625,15,3.6,6,5.36363636363636,1,1,3,4,2,0,8.5,8.5,7.5,.882352941176471,0,17,2,1,3,2,8
R_1tgjK9Utnob67mw,2,4,7,7,1,7,7,3,5,1,7,1,5,4,4,6,6,4,1,46,11,30,14,4,4,1,2,1,3,1,1,1,1,1,1,1,2,4,1,5,4,3,3,2,5,3,4,3,3,4,3,3,4,3,2,3,1,1,1,1,5,6,3,2,2,1,4,3,3,3,21,1,1,0,0,1,0,0,0,0,0,0,3,2.75,15,3.2,4.16666666666667,4.63636363636364,1,1,3,4,2,1,6.5,6.5,6.5,1,0,6,1,0,0,0,5
R_7LUM7v2PH3g0vWp,2,4,7,7,7,4,5,7,4,4,4,3,4,6,6,6,6,6,5,9,33,10,18,2,2,3,2,2,2,3,2,3,3,4,3,3,2,2,2,2,4,5,5,5,5,5,5,5,5,5,5,5,5,2,3,2,2,2,2,2,6,5,6,6,6,6,4,5,5,6,26,1,1,0,0,0,1,0,0,0,0,0,3,3.75,18,5.5,5.83333333333333,5.09090909090909,1,0,1,1,1,0,36,12,8.5,.708333333333333,2,13,2,3,4,2,11
R_7ua9my64ccIlWgx,2,3,2,7,1,7,5,1,3,1,2,1,7,4,4,3,4,4,4,45,15,60,17,1,1,4,4,1,1,1,1,1,3,1,1,1,2,3,3,1,2,2,3,1,3,5,2,1,1,3,4,3,3,3,4,3,3,3,4,2,4,4,4,5,4,4,5,5,4,2,23,1,1,0,1,0,0,0,0,0,0,0,4,2.9375,8,4.1,3.83333333333333,3.36363636363636,1,2,0,2,1,0,9,9,8,.888888888888889,0,8,1,0,0,0,3
R_5NNYoLmadK5AiTD,2,3,7,7,7,7,7,1,1,1,1,1,7,4,2,1,4,4,3,6,26,300,8,3,3,2,2,2,1,2,1,1,3,3,3,2,2,2,1,3,3,3,3,2,3,2,2,2,2,3,2,2,2,2,4,3,3,2,3,3,2,4,3,5,6,1,6,6,3,3,25,1,1,0,0,1,0,0,0,0,0,0,2,2.5,10,3.9,3,4.27272727272727,1,3,2,5,3,3,34,10,3.5,.35,3,8,1,2,3,2,15
R_57W3491zHqgBsWl,2,3,4,7,5,7,5,5,2,3,6,1,6,3,3,4,5,2,3,2,15,30,16,2,3,3,1,1,3,2,2,2,1,2,2,2,2,2,3,3,3,2,3,3,2,1,2,1,3,3,2,4,2,4,3,2,2,2,4,3,4,4,2,4,4,6,3,5,5,4,23,1,1,0,1,0,0,0,0,0,0,0,5,2.5,12,4.1,3.33333333333333,4.63636363636364,1,1,1,2,1,0,30.5,6.5,7.5,1.15384615384615,0,9,1,1,2,1,5
R_7EhJKcrIfPZ0EFu,2,3,1,5,6,3,4,1,1,1,1,1,5,5,6,6,5,4,5,1,13,40,17,2,3,4,2,1,2,3,3,2,2,2,3,3,2,3,3,2,3,4,3,3,3,4,3,3,3,4,4,3,3,3,4,3,4,3,3,3,4,4,4,4,3,3,4,1,4,5,21,1,1,0,0,1,0,0,0,0,0,0,2,3.3125,14,3.6,5.16666666666667,2.63636363636364,1,2,1,3,2,0,30,6,8,1.33333333333333,0,13,2,1,4,2,8
R_1f8TqVsHEdNqAB5,2,2,2,3,5,7,5,3,3,1,2,4,2,2,4,5,5,4,4,4,8,45,6,1,2,3,3,3,3,3,3,3,4,2,1,1,1,1,3,2,1,1,1,3,1,4,3,4,4,2,3,3,3,4,4,1,3,2,1,5,1,1,2,3,1,2,1,6,6,2,30,1,1,0,0,0,1,0,0,0,0,0,2,2.9375,5,2.5,4,3.36363636363636,0,2,0,2,1,3,26,2,2.5,1.25,0,18,2,1,0,0,7
R_7E4GkorO2Xmkn17,2,1,6,2,1,1,1,2,1,1,1,1,2,4,4,5,5,4,4,47,13,15,15,2,2,4,1,1,3,3,2,3,1,4,1,3,3,1,2,3,3,3,2,2,1,2,1,2,2,2,3,2,1,2,1,2,3,3,1,3,3,5,6,3,4,3,4,1,6,4,29,1,1,0,0,1,0,0,0,0,0,0,3,1.9375,9,3.9,4.33333333333333,1.72727272727273,2,0,1,1,1,0,7,7,7,1,0,11,2,3,2,1,9
R_7zf4xNnzTzPuUjh,2,2,4,5,3,5,6,1,1,1,6,1,3,3,4,5,3,6,4,5,22,20,12,4,4,4,4,2,3,3,4,4,4,3,3,2,2,3,3,3,3,3,3,2,3,4,4,4,4,3,4,4,3,4,4,3,3,4,2,5,4,3,4,4,4,6,5,5,6,6,20,1,1,0,1,0,0,0,0,0,0,0,2,3.625,13,4.7,4.16666666666667,3.27272727272727,1,1,3,4,2,2,32.5,8.5,5.5,.647058823529412,3,23,3,2,3,2,15
R_6nTrE5KRmXUtCvv,2,3,2,7,1,7,7,3,3,1,7,1,1,3,3,3,3,3,3,46,14,60,14,4,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,5,3,3,2,4,3,4,3,3,3,3,3,3,4,4,4,3,3,4,3,4,4,4,2,18,1,1,0,0,1,0,0,0,0,0,0,1,3.25,14,3.5,3,3.63636363636364,0,2,3,5,3,1,8,8,6.5,.8125,1,0,0,0,0,0,5
R_7eaK3XdzlNNjJBq,2,2,7,7,5,5,5,6,5,5,5,5,4,3,4,4,4,5,3,9,9,30,6,3,3,2,3,2,3,2,3,3,3,2,3,3,2,4,2,3,2,3,2,3,3,3,3,3,2,1,3,3,2,3,3,3,3,4,3,3,4,3,3,3,4,4,4,4,4,3,19,1,1,0,1,0,0,0,0,0,0,0,1,2.8125,12,3.6,3.83333333333333,5.36363636363636,1,1,2,3,2,3,24,24,2.5,.104166666666667,3,15,2,1,4,2,14
R_1aCZ651hI9ulsHw,2,4,2,7,7,7,1,4,1,1,7,1,2,6,6,6,6,6,6,15,27,100,13,4,4,4,4,4,4,4,4,4,4,1,1,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,19,1,1,0,0,1,0,0,0,0,0,0,2,4.75,28,6,6,3.63636363636364,3,3,3,6,3,1,30,6,6,1,0,27,3,0,3,2,12
R_1K7k8mQK8pGoVwt,2,3,3,4,4,4,4,5,1,1,4,1,3,3,3,5,3,2,6,1,13,5,17,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,6,21,1,1,0,0,1,0,0,0,0,0,0,5,1.5,0,1.7,3.66666666666667,3.09090909090909,0,0,0,0,0,0,30,6,8,1.33333333333333,0,3,1,0,0,0,1
R_1hgM5znjmBORomv,2,3,1,1,3,3,2,1,5,5,7,6,2,3,4,2,3,4,4,5,10,50,6,2,3,2,3,2,2,2,2,3,1,3,3,2,2,2,4,3,4,4,3,3,4,4,4,2,5,4,3,2,3,3,4,5,3,1,1,2,3,4,4,5,3,2,6,4,3,1,24,1,1,0,0,1,0,1,0,0,0,0,2,3.125,16,3.5,3.33333333333333,3.27272727272727,1,2,1,3,2,3,26.5,2.5,2.5,1,0,11,2,2,3,2,12
R_73v9HjlkO9XBz7q,2,1,2,2,2,2,4,2,2,2,2,1,2,5,3,6,3,4,5,13,30,15,19,4,3,2,4,2,4,3,3,3,4,3,4,1,3,4,4,5,3,5,5,5,2,5,5,5,2,4,2,3,4,1,5,4,3,4,4,5,1,3,3,4,6,5,4,1,5,4,20,1,1,0,1,0,1,0,0,0,0,0,2,3.625,24,3.6,4.33333333333333,2.09090909090909,2,0,3,3,2,0,32.5,8.5,9,1.05882352941176,0,19,3,2,3,2,11
R_7IJO7uveYmg4VPz,2,2,6,5,4,6,6,4,2,2,3,1,2,4,4,5,5,5,4,45,15,30,16,3,3,2,1,2,3,3,3,3,3,3,3,3,2,2,3,2,2,3,3,3,3,3,4,2,3,2,3,2,3,3,3,2,3,4,4,4,5,4,4,5,4,5,4,5,4,4,30,1,1,0,1,0,0,0,0,0,0,0,3,3,11,4.4,4.5,3.72727272727273,1,1,2,3,2,0,9,9,7.5,.833333333333333,1,14,2,2,4,2,10
R_6Nn9DTtB6ym31q9,2,4,2,4,5,5,1,1,1,1,7,1,3,5,4,1,4,5,4,3,15,20,11,4,2,2,3,4,1,3,3,4,1,1,2,3,1,3,4,2,2,3,4,2,5,4,1,3,1,4,1,4,1,1,4,4,2,4,4,4,4,5,2,4,5,2,5,3,3,3,23,1,1,0,0,0,1,0,0,0,0,0,5,2.9375,13,3.6,3.83333333333333,2.81818181818182,0,1,3,4,2,2,30,6,5,.833333333333333,1,14,2,0,3,2,9
R_6Lil7pX25rZTct9,2,2,2,5,5,7,5,4,3,2,5,1,3,4,5,4,4,4,4,7,9,3,8,3,3,2,3,3,3,2,3,3,1,2,3,4,2,3,4,3,2,2,4,3,4,4,2,3,3,4,4,2,3,4,5,5,3,2,4,4,4,3,6,5,5,4,4,4,5,5,25,1,1,0,1,0,0,0,0,0,0,0,4,3.5,14,4.5,4.16666666666667,3.81818181818182,1,0,2,2,1,3,25,1,3.5,3.5,0,14,2,1,5,3,11
R_6DH0eo4iY0bAeAX,2,3,2,4,1,2,6,1,5,1,7,1,1,2,2,1,5,4,3,46,13,20,15,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,1,2,3,3,3,4,4,4,1,1,2,3,3,2,3,4,4,3,3,2,5,5,4,4,5,4,2,4,4,3,3,3,18,1,1,0,1,0,0,0,0,0,0,0,1,3.0625,11,3.6,2.83333333333333,2.81818181818182,2,1,1,2,1,0,7.5,7.5,7,.933333333333333,0,15,2,2,4,2,9
R_7RqiiuHwUVc5YpA,2,4,1,6,3,7,2,2,3,2,7,1,5,5,5,5,5,6,6,3,23,20,16,2,2,2,1,1,2,2,1,2,2,1,2,3,2,2,2,2,4,2,2,2,2,3,4,4,3,5,5,3,2,2,1,2,3,3,2,2,3,1,4,4,3,6,4,4,6,3,24,1,1,0,0,0,1,0,0,0,0,0,4,2.875,9,3.8,5.33333333333333,3.54545454545455,1,1,1,2,1,0,34,10,7.5,.75,1,6,1,0,3,2,6
R_3I4zgi2xHdwTbrS,2,2,2,2,1,6,3,2,2,2,7,1,3,3,3,3,3,3,3,2,21,60,17,2,3,1,1,1,1,1,2,1,1,1,1,1,2,2,3,2,2,1,1,1,2,3,2,1,1,2,1,1,2,1,1,1,1,1,1,2,1,2,2,2,1,2,2,2,3,3,25,1,1,0,0,0,1,0,0,0,0,0,2,1.4375,5,2,3,2.81818181818182,1,2,1,3,2,0,33.5,9.5,8,.842105263157895,1,3,1,0,0,0,5
R_7aawF3LZzkxxHl8,2,4,7,7,1,7,1,1,1,3,6,1,7,4,4,4,4,4,3,41,14,30,15,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,2,2,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,4,3,3,4,3,4,4,3,30,1,1,0,0,1,0,0,0,0,0,0,3,2.875,2,3.4,3.83333333333333,3.81818181818182,1,1,1,2,1,0,10.5,10.5,7,.666666666666667,2,9,1,0,0,0,5
R_7NrhkNnJyDVbhqd,2,1,3,2,1,2,1,1,1,1,1,1,3,4,5,3,2,3,3,1,20,45,11,4,4,3,2,3,3,4,4,4,3,3,1,3,3,3,4,5,5,3,5,4,3,4,4,4,3,4,4,5,2,2,1,5,4,4,3,5,2,1,1,3,1,1,1,6,2,1,26,1,1,0,1,0,0,0,0,0,0,0,2,3.5625,22,1.9,3.33333333333333,1.54545454545455,2,2,3,5,3,2,33.5,9.5,5,.526315789473684,3,21,3,2,2,1,16
R_6HzhWEFtddJxKGW,2,2,2,1,2,2,3,1,1,1,3,1,3,4,4,3,4,4,4,3,3,2,3,3,3,3,3,3,2,2,3,3,3,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,4,4,4,4,4,4,4,3,3,4,27,1,1,0,0,1,0,0,0,0,0,0,2,2.9375,14,3.8,3.83333333333333,1.81818181818182,1,0,2,2,1,3,24,24,1,.0416666666666667,3,16,2,1,3,2,13
R_7NS3PKnlI8T90Ax,2,3,2,5,3,4,7,1,1,1,7,1,7,1,2,2,3,6,1,46,15,60,15,3,4,4,1,1,1,3,1,1,1,1,1,1,2,5,5,1,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,2,1,1,2,2,1,1,1,2,3,3,18,1,1,0,0,0,1,0,0,0,0,0,2,2.8125,16,1.7,2.5,3.54545454545455,1,2,2,4,2,0,8.5,8.5,7,.823529411764706,1,8,1,0,0,0,5
R_3ZDIrLSNLaUcMnw,2,4,5,7,6,7,7,5,3,2,7,1,4,4,4,4,4,4,4,47,13,10,12,4,3,1,1,1,3,3,1,1,1,1,1,2,3,1,3,2,4,3,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,3,4,4,4,4,4,3,4,21,1,1,0,0,1,0,0,0,0,0,0,3,3,12,3.6,4,4.90909090909091,2,0,3,3,2,2,7,7,5.5,.785714285714286,1,6,1,0,1,1,9
R_3CxeNLIgyBBapcI,2,2,2,2,1,1,1,1,2,2,1,1,2,3,2,4,5,4,3,2,13,20,13,1,2,3,2,1,2,3,2,4,3,3,2,4,2,2,4,3,2,3,2,4,4,5,4,2,3,4,4,4,5,4,4,4,4,4,5,5,4,3,5,4,5,4,3,5,4,6,23,1,1,0,1,0,0,0,0,0,0,0,4,4.0625,13,4.3,3.5,1.45454545454545,1,1,0,1,1,1,29.5,5.5,6,1.09090909090909,0,13,2,2,4,2,9
R_6JxXrbjkUKrI15a,2,4,7,6,1,6,5,4,5,3,5,1,7,4,4,3,3,3,4,46,15,30,17,2,3,3,1,1,2,2,2,1,1,1,1,1,2,2,2,1,2,3,2,3,1,3,4,3,3,4,3,3,3,3,2,1,3,3,3,3,5,4,4,3,3,4,5,1,6,6,28,1,1,0,0,0,1,0,0,0,0,0,2,2.8125,8,4.1,3.5,4.54545454545455,1,1,1,2,1,0,8.5,8.5,8,.941176470588235,0,7,1,0,0,0,3
R_1KNrkBemrZXD1fH,2,3,7,7,7,7,5,7,4,3,7,2,4,4,4,4,3,5,4,4,20,15,17,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,3,2,3,2,2,2,2,2,3,3,3,2,1,2,4,3,3,3,3,5,3,4,5,4,27,1,1,0,1,0,0,0,0,0,0,0,5,2.25,1,3.7,4,5.45454545454545,0,0,0,0,0,0,32,8,8,1,0,1,1,0,0,0,1
R_1c0nK6L5QOhcRDa,2,2,4,2,2,7,3,3,3,3,7,3,4,6,6,5,4,4,5,8,9,30,9,4,3,3,3,4,3,2,2,4,4,2,2,2,1,3,3,4,3,3,3,3,5,4,3,3,3,4,5,4,4,5,5,5,5,4,5,4,4,5,5,6,6,6,6,6,5,4,26,1,1,0,1,0,0,0,0,0,0,0,5,4.25,15,5.3,5,3.72727272727273,0,1,3,4,2,3,24.5,.5,4,8,0,19,3,1,2,1,10
